1 KEY_ZL 0;0 0;0
2 NONE 0;0 0;0
3 NONE 0;0 0;0
4 NONE 0;0 0;0
5 NONE 0;0 0;0
6 KEY_ZL 0;0 0;0
2336 KEY_Y 0;0 0;0
2337 KEY_Y 0;0 0;0
2338 KEY_Y 0;0 0;0
2339 KEY_Y 0;0 0;0
2340 KEY_Y 0;0 0;0
2341 KEY_Y 0;0 0;0
2342 KEY_Y 0;0 0;0
2343 KEY_Y 0;0 0;0
2344 KEY_Y 0;0 0;0
2345 KEY_Y 0;0 0;0
2346 KEY_Y 0;0 0;0
2347 KEY_Y 0;0 0;0
2348 KEY_Y 0;0 0;0
2349 KEY_Y 0;0 0;0
2350 KEY_Y 0;0 0;0
2351 KEY_Y 0;0 0;0
2352 KEY_Y 0;0 0;0
2353 KEY_Y 0;0 0;0
2354 KEY_Y 0;0 0;0
2355 KEY_Y 0;0 0;0
2356 KEY_Y 0;0 0;0
2357 KEY_Y;KEY_X 0;0 0;0
2358 KEY_Y 0;0 0;0
2359 KEY_Y 0;0 0;0
2360 KEY_Y 0;0 0;0
2361 KEY_Y 0;0 0;0
2362 KEY_Y 0;0 0;0
2363 KEY_Y 0;0 0;0
2364 KEY_Y 0;0 0;0
2365 KEY_Y 0;0 0;0
2366 KEY_Y 0;0 0;0
2367 KEY_Y 0;0 0;0
2368 KEY_Y 0;0 0;0
2369 KEY_Y 0;0 0;0
2370 KEY_Y 0;0 0;0
2371 KEY_Y 0;0 0;0
2372 KEY_Y 0;0 0;0
2373 KEY_ZL;KEY_Y 0;0 0;0
2374 KEY_X;KEY_Y 0;0 0;0
2375 KEY_Y 0;0 0;0
2376 KEY_Y 0;0 0;0
2377 KEY_Y 0;0 0;0
2378 KEY_Y 0;0 0;0
2379 KEY_Y 0;0 0;0
2380 KEY_Y 0;0 0;0
2381 KEY_Y 0;0 0;0
2382 KEY_Y 0;0 0;0
2383 KEY_Y 0;0 0;0
2384 KEY_Y 0;0 0;0
2385 KEY_Y 0;0 0;0
2386 KEY_Y 0;0 0;0
2387 KEY_Y 0;0 0;0
2388 KEY_Y 0;0 0;0
2389 KEY_Y 0;0 0;0
2390 KEY_Y 0;0 0;0
2391 KEY_Y 0;0 0;0
2392 KEY_Y 0;0 0;0
2393 KEY_Y 0;0 0;0
2394 KEY_Y 0;0 0;0
2395 KEY_Y 0;0 0;0
2396 KEY_Y 0;0 0;0
2397 KEY_Y 0;0 0;0
2398 KEY_Y 0;0 0;0
2399 KEY_Y 0;0 0;0
2400 KEY_Y 0;0 0;0
2401 KEY_Y 0;0 0;0
2402 KEY_Y 0;0 0;0
2403 KEY_Y 0;0 0;0
2404 KEY_Y 0;0 0;0
2405 KEY_Y 0;0 0;0
2406 KEY_Y 0;0 0;0
2407 KEY_Y 0;0 0;0
2408 KEY_Y 0;0 0;0
2409 KEY_Y 0;0 0;0
2410 KEY_Y;KEY_X 0;0 0;0
2411 KEY_Y 0;0 0;0
2412 KEY_Y 0;0 0;0
2413 KEY_Y 0;0 0;0
2414 KEY_Y 0;0 0;0
2415 KEY_Y 0;0 0;0
2416 KEY_Y 0;0 0;0
2417 KEY_Y 0;0 0;0
2418 KEY_Y 0;0 0;0
2419 KEY_Y 0;0 0;0
2420 KEY_Y 0;0 0;0
2421 KEY_Y 0;0 0;0
2422 KEY_Y 0;0 0;0
2423 KEY_Y 0;0 0;0
2424 KEY_Y 0;0 0;0
2425 KEY_Y 0;0 0;0
2426 KEY_ZL;KEY_Y 0;0 0;0
2427 KEY_X;KEY_Y 0;0 0;0
2428 KEY_Y 0;0 0;0
2429 KEY_Y 0;0 0;0
2430 KEY_Y 0;0 0;0
2431 KEY_Y 0;0 0;0
2432 KEY_Y 0;0 0;0
2433 KEY_Y 0;0 0;0
2434 KEY_Y 0;0 0;0
2435 KEY_Y 0;0 0;0
2436 KEY_Y 0;0 0;0
2437 KEY_Y 0;0 0;0
2438 KEY_Y 0;0 0;0
2439 KEY_Y 0;0 0;0
2440 KEY_Y 0;0 0;0
2441 KEY_Y 0;0 0;0
2442 KEY_Y 0;0 0;0
2443 KEY_Y 0;0 0;0
2444 KEY_Y 0;0 0;0
2445 KEY_Y 0;0 0;0
2446 KEY_Y 0;0 0;0
2447 KEY_Y 0;0 0;0
2448 KEY_Y 0;0 0;0
2449 KEY_Y 0;0 0;0
2450 KEY_Y 0;0 0;0
2451 KEY_Y 0;0 0;0
2452 KEY_Y 0;0 0;0
2453 KEY_Y 0;0 0;0
2454 KEY_Y 0;0 0;0
2455 KEY_Y 0;0 0;0
2456 KEY_Y 0;0 0;0
2457 KEY_Y 0;0 0;0
2458 KEY_Y 0;0 0;0
2459 KEY_Y 0;0 0;0
2460 KEY_Y 0;0 0;0
2461 KEY_Y 0;0 0;0
2462 KEY_Y 0;0 0;0
2463 KEY_Y;KEY_X 0;0 0;0
2464 KEY_Y 0;0 0;0
2465 KEY_Y 0;0 0;0
2466 KEY_Y 0;0 0;0
2467 KEY_Y 0;0 0;0
2468 KEY_Y 0;0 0;0
2469 KEY_Y 0;0 0;0
2470 KEY_Y 0;0 0;0
2471 KEY_Y 0;0 0;0
2472 KEY_Y 0;0 0;0
2473 KEY_Y 0;0 0;0
2474 KEY_Y 0;0 0;0
2475 KEY_Y 0;0 0;0
2476 KEY_Y 0;0 0;0
2477 KEY_Y 0;0 0;0
2478 KEY_Y 0;0 0;0
2479 KEY_ZL;KEY_Y 0;0 0;0
2480 KEY_X;KEY_Y 0;0 0;0
2481 KEY_Y 0;0 0;0
2482 KEY_Y 0;0 0;0
2483 KEY_Y 0;0 0;0
2484 KEY_Y 0;0 0;0
2485 KEY_Y 0;0 0;0
2486 KEY_Y 0;0 0;0
2487 KEY_Y 0;0 0;0
2488 KEY_Y 0;0 0;0
2489 KEY_Y 0;0 0;0
2490 KEY_Y 0;0 0;0
2491 KEY_Y 0;0 0;0
2492 KEY_Y 0;0 0;0
2493 KEY_Y 0;0 0;0
2494 KEY_Y 0;0 0;0
2495 KEY_Y 0;0 0;0
2496 KEY_Y 0;0 0;0
2497 KEY_Y 0;0 0;0
2498 KEY_Y 0;0 0;0
2499 KEY_Y 0;0 0;0
2500 KEY_Y 0;0 0;0
2501 KEY_Y 0;0 0;0
2502 KEY_Y 0;0 0;0
2503 KEY_Y 0;0 0;0
2504 KEY_Y 0;0 0;0
2505 KEY_Y 0;0 0;0
2506 KEY_Y 0;0 0;0
2507 KEY_Y 0;0 0;0
2508 KEY_Y 0;0 0;0
2509 KEY_Y 0;0 0;0
2510 KEY_Y 0;0 0;0
2511 KEY_Y 0;0 0;0
2512 KEY_Y 0;0 0;0
2513 KEY_Y 0;0 0;0
2514 KEY_Y 0;0 0;0
2515 KEY_Y 0;0 0;0
2516 KEY_Y;KEY_X 0;0 0;0
2517 KEY_Y 0;0 0;0
2518 KEY_Y 0;0 0;0
2519 KEY_Y 0;0 0;0
2520 KEY_Y 0;0 0;0
2521 KEY_Y 0;0 0;0
2522 KEY_Y 0;0 0;0
2523 KEY_Y 0;0 0;0
2524 KEY_Y 0;0 0;0
2525 KEY_Y 0;0 0;0
2526 KEY_Y 0;0 0;0
2527 KEY_Y 0;0 0;0
2528 KEY_Y 0;0 0;0
2529 KEY_Y 0;0 0;0
2530 KEY_Y 0;0 0;0
2531 KEY_Y 0;0 0;0
2532 KEY_ZL;KEY_Y 0;0 0;0
2533 KEY_X;KEY_Y 0;0 0;0
2534 KEY_Y 0;0 0;0
2535 KEY_Y 0;0 0;0
2536 KEY_Y 0;0 0;0
2537 KEY_Y 0;0 0;0
2538 KEY_Y 0;0 0;0
2539 KEY_Y 0;0 0;0
2540 KEY_Y 0;0 0;0
2541 KEY_Y 0;0 0;0
2542 KEY_Y 0;0 0;0
2543 KEY_Y 0;0 0;0
2544 KEY_Y 0;0 0;0
2545 KEY_Y 0;0 0;0
2546 KEY_Y 0;0 0;0
2547 KEY_Y 0;0 0;0
2548 KEY_Y 0;0 0;0
2549 KEY_Y 0;0 0;0
2550 KEY_Y 0;0 0;0
2551 KEY_Y 0;0 0;0
2552 KEY_Y 0;0 0;0
2553 KEY_Y 0;0 0;0
2554 KEY_Y 0;0 0;0
2555 KEY_Y 0;0 0;0
2556 KEY_Y 0;0 0;0
2557 KEY_Y 0;0 0;0
2558 KEY_Y 0;0 0;0
2559 KEY_Y 0;0 0;0
2560 KEY_Y 0;0 0;0
2561 KEY_Y 0;0 0;0
2562 KEY_Y 0;0 0;0
2563 KEY_Y 0;0 0;0
2564 KEY_Y 0;0 0;0
2565 KEY_Y 0;0 0;0
2566 KEY_Y 0;0 0;0
2567 KEY_Y 0;0 0;0
2568 KEY_Y 0;0 0;0
2569 KEY_Y;KEY_X 0;0 0;0
2570 KEY_Y 0;0 0;0
2571 KEY_Y 0;0 0;0
2572 KEY_Y 0;0 0;0
2573 KEY_Y 0;0 0;0
2574 KEY_Y 0;0 0;0
2575 KEY_Y 0;0 0;0
2576 KEY_Y 0;0 0;0
2577 KEY_Y 0;0 0;0
2578 KEY_Y 0;0 0;0
2579 KEY_Y 0;0 0;0
2580 KEY_Y 0;0 0;0
2581 KEY_Y 0;0 0;0
2582 KEY_Y 0;0 0;0
2583 KEY_Y 0;0 0;0
2584 KEY_Y 0;0 0;0
2585 KEY_ZL;KEY_Y 0;0 0;0
2586 KEY_X;KEY_Y 0;0 0;0
2587 KEY_Y 0;0 0;0
2588 KEY_Y 0;0 0;0
2589 KEY_Y 0;0 0;0
2590 KEY_Y 0;0 0;0
2591 KEY_Y 0;0 0;0
2592 KEY_Y 0;0 0;0
2593 KEY_Y 0;0 0;0
2594 KEY_Y 0;0 0;0
2595 KEY_Y 0;0 0;0
2596 KEY_Y 0;0 0;0
2597 KEY_Y 0;0 0;0
2598 KEY_Y 0;0 0;0
2599 KEY_Y 0;0 0;0
2600 KEY_Y 0;0 0;0
2601 KEY_Y 0;0 0;0
2602 KEY_Y 0;0 0;0
2603 KEY_Y 0;0 0;0
2604 KEY_Y 0;0 0;0
2605 KEY_Y 0;0 0;0
2606 KEY_Y 0;0 0;0
2607 KEY_Y 0;0 0;0
2608 KEY_Y 0;0 0;0
2609 KEY_Y 0;0 0;0
2610 KEY_Y 0;0 0;0
2611 KEY_Y 0;0 0;0
2612 KEY_Y 0;0 0;0
2613 KEY_Y 0;0 0;0
2614 KEY_Y 0;0 0;0
2615 KEY_Y 0;0 0;0
2616 KEY_Y 0;0 0;0
2617 KEY_Y 0;0 0;0
2618 KEY_Y 0;0 0;0
2619 KEY_Y 0;0 0;0
2620 KEY_Y 0;0 0;0
2621 KEY_Y 0;0 0;0
2622 KEY_Y;KEY_X 0;0 0;0
2623 KEY_Y 0;0 0;0
2624 KEY_Y 0;0 0;0
2625 KEY_Y 0;0 0;0
2626 KEY_Y 0;0 0;0
2627 KEY_Y 0;0 0;0
2628 KEY_Y 0;0 0;0
2629 KEY_Y 0;0 0;0
2630 KEY_Y 0;0 0;0
2631 KEY_Y 0;0 0;0
2632 KEY_Y 0;0 0;0
2633 KEY_Y 0;0 0;0
2634 KEY_Y 0;0 0;0
2635 KEY_Y 0;0 0;0
2636 KEY_Y 0;0 0;0
2637 KEY_Y 0;0 0;0
2638 KEY_ZL;KEY_Y 0;0 0;0
2639 KEY_X;KEY_Y 0;0 0;0
2640 KEY_Y 0;0 0;0
2641 KEY_Y 0;0 0;0
2642 KEY_Y 0;0 0;0
2643 KEY_Y 0;0 0;0
2644 KEY_Y 0;0 0;0
2645 KEY_Y 0;0 0;0
2646 KEY_Y 0;0 0;0
2647 KEY_Y 0;0 0;0
2648 KEY_Y 0;0 0;0
2649 KEY_Y 0;0 0;0
2650 KEY_Y 0;0 0;0
2651 KEY_Y 0;0 0;0
2652 KEY_Y 0;0 0;0
2653 KEY_Y 0;0 0;0
2654 KEY_Y 0;0 0;0
2655 KEY_Y 0;0 0;0
2656 KEY_Y 0;0 0;0
2657 KEY_Y 0;0 0;0
2658 KEY_Y 0;0 0;0
2659 KEY_Y 0;0 0;0
2660 KEY_Y 0;0 0;0
2661 KEY_Y 0;0 0;0
2662 KEY_Y 0;0 0;0
2663 KEY_Y 0;0 0;0
2664 KEY_Y 0;0 0;0
2665 KEY_Y 0;0 0;0
2666 KEY_Y 0;0 0;0
2667 KEY_Y 0;0 0;0
2668 KEY_Y 0;0 0;0
2669 KEY_Y 0;0 0;0
2670 KEY_Y 0;0 0;0
2671 KEY_Y 0;0 0;0
2672 KEY_Y 0;0 0;0
2673 KEY_Y 0;0 0;0
2674 KEY_Y 0;0 0;0
2675 KEY_Y;KEY_X 0;0 0;0
2676 KEY_Y 0;0 0;0
2677 KEY_Y 0;0 0;0
2678 KEY_Y 0;0 0;0
2679 KEY_Y 0;0 0;0
2680 KEY_Y 0;0 0;0
2681 KEY_Y 0;0 0;0
2682 KEY_Y 0;0 0;0
2683 KEY_Y 0;0 0;0
2684 KEY_Y 0;0 0;0
2685 KEY_Y 0;0 0;0
2686 KEY_Y 0;0 0;0
2687 KEY_Y 0;0 0;0
2688 KEY_Y 0;0 0;0
2689 KEY_Y 0;0 0;0
2690 KEY_Y 0;0 0;0
2691 KEY_ZL;KEY_Y 0;0 0;0
2692 KEY_X;KEY_Y 0;0 0;0
2693 KEY_Y 0;0 0;0
2694 KEY_Y 0;0 0;0
2695 KEY_Y 0;0 0;0
2696 KEY_Y 0;0 0;0
2697 KEY_Y 0;0 0;0
2698 KEY_Y 0;0 0;0
2699 KEY_Y 0;0 0;0
2700 KEY_Y 0;0 0;0
2701 KEY_Y 0;0 0;0
2702 KEY_Y 0;0 0;0
2703 KEY_Y 0;0 0;0
2704 KEY_Y 0;0 0;0
2705 KEY_Y 0;0 0;0
2706 KEY_Y 0;0 0;0
2707 KEY_Y 0;0 0;0
2708 KEY_Y 0;0 0;0
2709 KEY_Y 0;0 0;0
2710 KEY_Y 0;0 0;0
2711 KEY_Y 0;0 0;0
2712 KEY_Y 0;0 0;0
2713 KEY_Y 0;0 0;0
2714 KEY_Y 0;0 0;0
2715 KEY_Y 0;0 0;0
2716 KEY_Y 0;0 0;0
2717 KEY_Y 0;0 0;0
2718 KEY_Y 0;0 0;0
2719 KEY_Y 0;0 0;0
2720 KEY_Y 0;0 0;0
2721 KEY_Y 0;0 0;0
2722 KEY_Y 0;0 0;0
2723 KEY_Y 0;0 0;0
2724 KEY_Y 0;0 0;0
2725 KEY_Y 0;0 0;0
2726 KEY_Y 0;0 0;0
2727 KEY_Y 0;0 0;0
2728 KEY_Y;KEY_X 0;0 0;0
2729 KEY_Y 0;0 0;0
2730 KEY_Y 0;0 0;0
2731 KEY_Y 0;0 0;0
2732 KEY_Y 0;0 0;0
2733 KEY_Y 0;0 0;0
2734 KEY_Y 0;0 0;0
2735 KEY_Y 0;0 0;0
2736 KEY_Y 0;0 0;0
2737 KEY_Y 0;0 0;0
2738 KEY_Y 0;0 0;0
2739 KEY_Y 0;0 0;0
2740 KEY_Y 0;0 0;0
2741 KEY_Y 0;0 0;0
2742 KEY_Y 0;0 0;0
2743 KEY_Y 0;0 0;0
2744 KEY_ZL;KEY_Y 0;0 0;0
2745 KEY_X;KEY_Y 0;0 0;0
2746 KEY_Y 0;0 0;0
2747 KEY_Y 0;0 0;0
2748 KEY_Y 0;0 0;0
2749 KEY_Y 0;0 0;0
2750 KEY_Y 0;0 0;0
2751 KEY_Y 0;0 0;0
2752 KEY_Y 0;0 0;0
2753 KEY_Y 0;0 0;0
2754 KEY_Y 0;0 0;0
2755 KEY_Y 0;0 0;0
2756 KEY_Y 0;0 0;0
2757 KEY_Y 0;0 0;0
2758 KEY_Y 0;0 0;0
2759 KEY_Y 0;0 0;0
2760 KEY_Y 0;0 0;0
2761 KEY_Y 0;0 0;0
2762 KEY_Y 0;0 0;0
2763 KEY_Y 0;0 0;0
2764 KEY_Y 0;0 0;0
2765 KEY_Y 0;0 0;0
2766 KEY_Y 0;0 0;0
2767 KEY_Y 0;0 0;0
2768 KEY_Y 0;0 0;0
2769 KEY_Y 0;0 0;0
2770 KEY_Y 0;0 0;0
2771 KEY_Y 0;0 0;0
2772 KEY_Y 0;0 0;0
2773 KEY_Y 0;0 0;0
2774 KEY_Y 0;0 0;0
2775 KEY_Y 0;0 0;0
2776 KEY_Y 0;0 0;0
2777 KEY_Y 0;0 0;0
2778 KEY_Y 0;0 0;0
2779 KEY_Y 0;0 0;0
2780 KEY_Y 0;0 0;0
2781 KEY_Y;KEY_X 0;0 0;0
2782 KEY_Y 0;0 0;0
2783 KEY_Y 0;0 0;0
2784 KEY_Y 0;0 0;0
2785 KEY_Y 0;0 0;0
2786 KEY_Y 0;0 0;0
2787 KEY_Y 0;0 0;0
2788 KEY_Y 0;0 0;0
2789 KEY_Y 0;0 0;0
2790 KEY_Y 0;0 0;0
2791 KEY_Y 0;0 0;0
2792 KEY_Y 0;0 0;0
2793 KEY_Y 0;0 0;0
2794 KEY_Y 0;0 0;0
2795 KEY_Y 0;0 0;0
2796 KEY_Y 0;0 0;0
2797 KEY_ZL;KEY_Y 0;0 0;0
2798 KEY_X;KEY_Y 0;0 0;0
2799 KEY_Y 0;0 0;0
2800 KEY_Y 0;0 0;0
2801 KEY_Y 0;0 0;0
2802 KEY_Y 0;0 0;0
2803 KEY_Y 0;0 0;0
2804 KEY_Y 0;0 0;0
2805 KEY_Y 0;0 0;0
2806 KEY_Y 0;0 0;0
2807 KEY_Y 0;0 0;0
2808 KEY_Y 0;0 0;0
2809 KEY_Y 0;0 0;0
2810 KEY_Y 0;0 0;0
2811 KEY_Y 0;0 0;0
2812 KEY_Y 0;0 0;0
2813 KEY_Y 0;0 0;0
2814 KEY_Y 0;0 0;0
2815 KEY_Y 0;0 0;0
2816 KEY_Y 0;0 0;0
2817 KEY_Y 0;0 0;0
2818 KEY_Y 0;0 0;0
2819 KEY_Y 0;0 0;0
2820 KEY_Y 0;0 0;0
2821 KEY_Y 0;0 0;0
2822 KEY_Y 0;0 0;0
2823 KEY_Y 0;0 0;0
2824 KEY_Y 0;0 0;0
2825 KEY_Y 0;0 0;0
2826 KEY_Y 0;0 0;0
2827 KEY_Y 0;0 0;0
2828 KEY_Y 0;0 0;0
2829 KEY_Y 0;0 0;0
2830 KEY_Y 0;0 0;0
2831 KEY_Y 0;0 0;0
2832 KEY_Y 0;0 0;0
2833 KEY_Y 0;0 0;0
2834 KEY_Y;KEY_X 0;0 0;0
2835 KEY_Y 0;0 0;0
2836 KEY_Y 0;0 0;0
2837 KEY_Y 0;0 0;0
2838 KEY_Y 0;0 0;0
2839 KEY_Y 0;0 0;0
2840 KEY_Y 0;0 0;0
2841 KEY_Y 0;0 0;0
2842 KEY_Y 0;0 0;0
2843 KEY_Y 0;0 0;0
2844 KEY_Y 0;0 0;0
2845 KEY_Y 0;0 0;0
2846 KEY_Y 0;0 0;0
2847 KEY_Y 0;0 0;0
2848 KEY_Y 0;0 0;0
2849 KEY_Y 0;0 0;0
2850 KEY_ZL;KEY_Y 0;0 0;0
2851 KEY_X;KEY_Y 0;0 0;0
2852 KEY_Y 0;0 0;0
2853 KEY_Y 0;0 0;0
2854 KEY_Y 0;0 0;0
2855 KEY_Y 0;0 0;0
2856 KEY_Y 0;0 0;0
2857 KEY_Y 0;0 0;0
2858 KEY_Y 0;0 0;0
2859 KEY_Y 0;0 0;0
2860 KEY_Y 0;0 0;0
2861 KEY_Y 0;0 0;0
2862 KEY_Y 0;0 0;0
2863 KEY_Y 0;0 0;0
2864 KEY_Y 0;0 0;0
2865 KEY_Y 0;0 0;0
2866 KEY_Y 0;0 0;0
2867 KEY_Y 0;0 0;0
2868 KEY_Y 0;0 0;0
2869 KEY_Y 0;0 0;0
2870 KEY_Y 0;0 0;0
2871 KEY_Y 0;0 0;0
2872 KEY_Y 0;0 0;0
2873 KEY_Y 0;0 0;0
2874 KEY_Y 0;0 0;0
2875 KEY_Y 0;0 0;0
2876 KEY_Y 0;0 0;0
2877 KEY_Y 0;0 0;0
2878 KEY_Y 0;0 0;0
2879 KEY_Y 0;0 0;0
2880 KEY_Y 0;0 0;0
2881 KEY_Y 0;0 0;0
2882 KEY_Y 0;0 0;0
2883 KEY_Y 0;0 0;0
2884 KEY_Y 0;0 0;0
2885 KEY_Y 0;0 0;0
2886 KEY_Y 0;0 0;0
2887 KEY_Y;KEY_X 0;0 0;0
2888 KEY_Y 0;0 0;0
2889 KEY_Y 0;0 0;0
2890 KEY_Y 0;0 0;0
2891 KEY_Y 0;0 0;0
2892 KEY_Y 0;0 0;0
2893 KEY_Y 0;0 0;0
2894 KEY_Y 0;0 0;0
2895 KEY_Y 0;0 0;0
2896 KEY_Y 0;0 0;0
2897 KEY_Y 0;0 0;0
2898 KEY_Y 0;0 0;0
2899 KEY_Y 0;0 0;0
2900 KEY_Y 0;0 0;0
2901 KEY_Y 0;0 0;0
2902 KEY_Y 0;0 0;0
2903 KEY_ZL;KEY_Y 0;0 0;0
2904 KEY_X;KEY_Y 0;0 0;0
2905 KEY_Y 0;0 0;0
2906 KEY_Y 0;0 0;0
2907 KEY_Y 0;0 0;0
2908 KEY_Y 0;0 0;0
2909 KEY_Y 0;0 0;0
2910 KEY_Y 0;0 0;0
2911 KEY_Y 0;0 0;0
2912 KEY_Y 0;0 0;0
2913 KEY_Y 0;0 0;0
2914 KEY_Y 0;0 0;0
2915 KEY_Y 0;0 0;0
2916 KEY_Y 0;0 0;0
2917 KEY_Y 0;0 0;0
2918 KEY_Y 0;0 0;0
2919 KEY_Y 0;0 0;0
2920 KEY_Y 0;0 0;0
2921 KEY_Y 0;0 0;0
2922 KEY_Y 0;0 0;0
2923 KEY_Y 0;0 0;0
2924 KEY_Y 0;0 0;0
2925 KEY_Y 0;0 0;0
2926 KEY_Y 0;0 0;0
2927 KEY_Y 0;0 0;0
2928 KEY_Y 0;0 0;0
2929 KEY_Y 0;0 0;0
2930 KEY_Y 0;0 0;0
2931 KEY_Y 0;0 0;0
2932 KEY_Y 0;0 0;0
2933 KEY_Y 0;0 0;0
2934 KEY_Y 0;0 0;0
2935 KEY_Y 0;0 0;0
2936 KEY_Y 0;0 0;0
2937 KEY_Y 0;0 0;0
2938 KEY_Y 0;0 0;0
2939 KEY_Y 0;0 0;0
2940 KEY_Y;KEY_X 0;0 0;0
2941 KEY_Y 0;0 0;0
2942 KEY_Y 0;0 0;0
2943 KEY_Y 0;0 0;0
2944 KEY_Y 0;0 0;0
2945 KEY_Y 0;0 0;0
2946 KEY_Y 0;0 0;0
2947 KEY_Y 0;0 0;0
2948 KEY_Y 0;0 0;0
2949 KEY_Y 0;0 0;0
2950 KEY_Y 0;0 0;0
2951 KEY_Y 0;0 0;0
2952 KEY_Y 0;0 0;0
2953 KEY_Y 0;0 0;0
2954 KEY_Y 0;0 0;0
2955 KEY_Y 0;0 0;0
2956 KEY_ZL;KEY_Y 0;0 0;0
2957 KEY_X;KEY_Y 0;0 0;0
2958 KEY_Y 0;0 0;0
2959 KEY_Y 0;0 0;0
2960 KEY_Y 0;0 0;0
2961 KEY_Y 0;0 0;0
2962 KEY_Y 0;0 0;0
2963 KEY_Y 0;0 0;0
2964 KEY_Y 0;0 0;0
2965 KEY_Y 0;0 0;0
2966 KEY_Y 0;0 0;0
2967 KEY_Y 0;0 0;0
2968 KEY_Y 0;0 0;0
2969 KEY_Y 0;0 0;0
2970 KEY_Y 0;0 0;0
2971 KEY_Y 0;0 0;0
2972 KEY_Y 0;0 0;0
2973 KEY_Y 0;0 0;0
2974 KEY_Y 0;0 0;0
2975 KEY_Y 0;0 0;0
2976 KEY_Y 0;0 0;0
2977 KEY_Y 0;0 0;0
2978 KEY_Y 0;0 0;0
2979 KEY_Y 0;0 0;0
2980 KEY_Y 0;0 0;0
2981 KEY_Y 0;0 0;0
2982 KEY_Y 0;0 0;0
2983 KEY_Y 0;0 0;0
2984 KEY_Y 0;0 0;0
2985 KEY_Y 0;0 0;0
2986 KEY_Y 0;0 0;0
2987 KEY_Y 0;0 0;0
2988 KEY_Y 0;0 0;0
2989 KEY_Y 0;0 0;0
2990 KEY_Y 0;0 0;0
2991 KEY_Y 0;0 0;0
2992 KEY_Y 0;0 0;0
2993 KEY_Y;KEY_X 0;0 0;0
2994 KEY_Y 0;0 0;0
2995 KEY_Y 0;0 0;0
2996 KEY_Y 0;0 0;0
2997 KEY_Y 0;0 0;0
2998 KEY_Y 0;0 0;0
2999 KEY_Y 0;0 0;0
3000 KEY_Y 0;0 0;0
3001 KEY_Y 0;0 0;0
3002 KEY_Y 0;0 0;0
3003 KEY_Y 0;0 0;0
3004 KEY_Y 0;0 0;0
3005 KEY_Y 0;0 0;0
3006 KEY_Y 0;0 0;0
3007 KEY_Y 0;0 0;0
3008 KEY_Y 0;0 0;0
3009 KEY_ZL;KEY_Y 0;0 0;0
3010 KEY_X;KEY_Y 0;0 0;0
3011 KEY_Y 0;0 0;0
3012 KEY_Y 0;0 0;0
3013 KEY_Y 0;0 0;0
3014 KEY_Y 0;0 0;0
3015 KEY_Y 0;0 0;0
3016 KEY_Y 0;0 0;0
3017 KEY_Y 0;0 0;0
3018 KEY_Y 0;0 0;0
3019 KEY_Y 0;0 0;0
3020 KEY_Y 0;0 0;0
3021 KEY_Y 0;0 0;0
3022 KEY_Y 0;0 0;0
3023 KEY_Y 0;0 0;0
3024 KEY_Y 0;0 0;0
3025 KEY_Y 0;0 0;0
3026 KEY_Y 0;0 0;0
3027 KEY_Y 0;0 0;0
3028 KEY_Y 0;0 0;0
3029 KEY_Y 0;0 0;0
3030 KEY_Y 0;0 0;0
3031 KEY_Y 0;0 0;0
3032 KEY_Y 0;0 0;0
3033 KEY_Y 0;0 0;0
3034 KEY_Y 0;0 0;0
3035 KEY_Y 0;0 0;0
3036 KEY_Y 0;0 0;0
3037 KEY_Y 0;0 0;0
3038 KEY_Y 0;0 0;0
3039 KEY_Y 0;0 0;0
3040 KEY_Y 0;0 0;0
3041 KEY_Y 0;0 0;0
3042 KEY_Y 0;0 0;0
3043 KEY_Y 0;0 0;0
3044 KEY_Y 0;0 0;0
3045 KEY_Y 0;0 0;0
3046 KEY_Y;KEY_X 0;0 0;0
3047 KEY_Y 0;0 0;0
3048 KEY_Y 0;0 0;0
3049 KEY_Y 0;0 0;0
3050 KEY_Y 0;0 0;0
3051 KEY_Y 0;0 0;0
3052 KEY_Y 0;0 0;0
3053 KEY_Y 0;0 0;0
3054 KEY_Y 0;0 0;0
3055 KEY_Y 0;0 0;0
3056 KEY_Y 0;0 0;0
3057 KEY_Y 0;0 0;0
3058 KEY_Y 0;0 0;0
3059 KEY_Y 0;0 0;0
3060 KEY_Y 0;0 0;0
3061 KEY_Y 0;0 0;0
3062 KEY_ZL;KEY_Y 0;0 0;0
3063 KEY_X;KEY_Y 0;0 0;0
3064 KEY_Y 0;0 0;0
3065 KEY_Y 0;0 0;0
3066 KEY_Y 0;0 0;0
3067 KEY_Y 0;0 0;0
3068 KEY_Y 0;0 0;0
3069 KEY_Y 0;0 0;0
3070 KEY_Y 0;0 0;0
3071 KEY_Y 0;0 0;0
3072 KEY_Y 0;0 0;0
3073 KEY_Y 0;0 0;0
3074 KEY_Y 0;0 0;0
3075 KEY_Y 0;0 0;0
3076 KEY_Y 0;0 0;0
3077 KEY_Y 0;0 0;0
3078 KEY_Y 0;0 0;0
3079 KEY_Y 0;0 0;0
3080 KEY_Y 0;0 0;0
3081 KEY_Y 0;0 0;0
3082 KEY_Y 0;0 0;0
3083 KEY_Y 0;0 0;0
3084 KEY_Y 0;0 0;0
3085 KEY_Y 0;0 0;0
3086 KEY_Y 0;0 0;0
3087 KEY_Y 0;0 0;0
3088 KEY_Y 0;0 0;0
3089 KEY_Y 0;0 0;0
3090 KEY_Y 0;0 0;0
3091 KEY_Y 0;0 0;0
3092 KEY_Y 0;0 0;0
